PlantID,Date,GrossInput_BBL,NetOutput_BBL,Emission_PPM,OperationalEfficiency_Pct
PLT-04,2025-09-21,112054.76,105507.68,15.774,94.16
PLT-05,2025-09-21,81839.38,76236.42,22.147,93.15
PLT-01,2025-09-22,119303.66,108590.97,19.569,91.02
PLT-02,2025-09-22,48810.88,44616.32,36.934,91.41
PLT-03,2025-09-22,58513.37,55544.34,16.874,94.93
PLT-04,2025-09-22,75237.43,70964.97,16.871,94.32
PLT-05,2025-09-22,87827.38,83603.39,33.44,95.19
PLT-01,2025-09-23,80917.11,77312.01,47.475,95.54
PLT-02,2025-09-23,54505.04,51355.8,14.904,94.22
PLT-03,2025-09-23,43427.28,39313.57,46.953,90.53
PLT-04,2025-09-23,84175.65,76106.94,16.773,90.41
PLT-05,2025-09-23,113614.67,103686.22,23.041,91.26
PLT-01,2025-09-24,108637.07,101510.07,18.071,93.44
PLT-02,2025-09-24,73720.84,71033.04,44.443,96.35
PLT-03,2025-09-24,45608.78,41238.33,17.563,90.42
PLT-04,2025-09-24,82704.94,78362.81,22.64,94.75
PLT-05,2025-09-24,100639.69,94619.87,38.216,94.02
PLT-01,2025-09-25,115859.5,106383.94,24.332,91.82
PLT-02,2025-09-25,94707.78,90226.22,18.892,95.27
PLT-03,2025-09-25,107743.97,95375.69,13.73,88.52
PLT-04,2025-09-25,52674.17,50992.81,30.848,96.81
PLT-05,2025-09-25,43725.39,42402.51,38.817,96.97
PLT-01,2025-09-26,107040.41,96246.95,17.296,89.92
PLT-02,2025-09-26,81206.8,77105.52,34.96,94.95
PLT-03,2025-09-26,90484.75,85792.09,20.173,94.81
PLT-04,2025-09-26,92921.54,85050.15,14.511,91.53
PLT-05,2025-09-26,56171.41,53444.87,44.254,95.15
PLT-01,2025-09-27,62625.74,56183.59,14.462,89.71
PLT-02,2025-09-27,115815.79,109046.0,46.453,94.15
PLT-03,2025-09-27,109107.93,99358.26,16.057,91.06
PLT-04,2025-09-27,79924.54,70526.47,18.897,88.24
PLT-05,2025-09-27,58674.61,55148.75,30.356,93.99
PLT-01,2025-09-28,64193.56,59753.24,16.507,93.08
PLT-02,2025-09-28,100456.65,94839.43,19.794,94.41
PLT-03,2025-09-28,88511.32,81899.28,14.189,92.53
PLT-04,2025-09-28,62252.31,60381.84,15.583,97.0
PLT-05,2025-09-28,80512.9,77005.76,22.823,95.64
PLT-01,2025-09-29,60856.69,58432.85,22.974,96.02
PLT-02,2025-09-29,92119.46,87202.88,40.39,94.66
PLT-03,2025-09-29,119580.77,113875.25,35.652,95.23
PLT-04,2025-09-29,111637.08,107340.95,47.034,96.15
PLT-05,2025-09-29,102117.22,91654.64,39.053,89.75
PLT-01,2025-09-30,46010.28,41805.71,16.169,90.86
PLT-02,2025-09-30,115995.41,105612.41,37.676,91.05
PLT-03,2025-09-30,85705.47,76250.1,33.708,88.97
PLT-04,2025-09-30,92881.88,89104.98,14.523,95.93
PLT-05,2025-09-30,63650.72,59978.75,13.236,94.23
PLT-01,2025-10-01,56284.28,50637.86,37.596,89.97
PLT-02,2025-10-01,62876.85,58724.69,46.753,93.4
PLT-03,2025-10-01,103459.44,94144.08,29.006,91.0
PLT-04,2025-10-01,56053.91,49406.75,23.93,88.14
PLT-05,2025-10-01,69552.69,64739.16,45.986,93.08
PLT-01,2025-10-02,115828.17,102659.53,35.627,88.63
PLT-02,2025-10-02,43388.21,40712.34,16.237,93.83
PLT-03,2025-10-02,115712.23,110828.07,12.804,95.78
PLT-04,2025-10-02,102570.54,96132.26,29.833,93.72
PLT-05,2025-10-02,88210.76,83010.07,43.84,94.1
PLT-01,2025-10-03,101388.61,94472.28,41.686,93.18
PLT-02,2025-10-03,118953.84,107893.08,16.263,90.7
PLT-03,2025-10-03,98515.86,95370.61,16.201,96.81
PLT-04,2025-10-03,74536.58,66009.9,41.455,88.56
PLT-05,2025-10-03,115896.7,107193.96,26.743,92.49
PLT-01,2025-10-04,112617.52,100455.39,45.597,89.2
PLT-02,2025-10-04,71370.08,66398.91,31.019,93.03
PLT-03,2025-10-04,89278.33,86134.94,46.241,96.48
PLT-04,2025-10-04,106491.86,95548.65,25.507,89.72
PLT-05,2025-10-04,79025.99,75982.82,30.751,96.15
PLT-01,2025-10-05,118194.85,114477.11,33.549,96.85
PLT-02,2025-10-05,110199.63,106885.93,42.59,96.99
PLT-03,2025-10-05,92552.88,88486.29,14.976,95.61
PLT-04,2025-10-05,90785.71,81660.56,17.678,89.95
PLT-05,2025-10-05,111429.7,104472.93,20.768,93.76
PLT-01,2025-10-06,70942.58,68643.68,43.039,96.76
PLT-02,2025-10-06,41246.54,39934.16,25.267,96.82
PLT-03,2025-10-06,95633.45,90291.45,44.821,94.41
PLT-04,2025-10-06,110804.87,100317.82,35.167,90.54
PLT-05,2025-10-06,71496.43,66298.56,31.968,92.73
PLT-01,2025-10-07,71707.48,66096.4,19.5,92.18
PLT-02,2025-10-07,88611.71,84031.05,27.471,94.83
PLT-03,2025-10-07,118214.41,104637.53,34.71,88.52
PLT-04,2025-10-07,86688.06,76568.67,21.585,88.33
PLT-05,2025-10-07,112443.41,104460.63,27.71,92.9
PLT-01,2025-10-08,73239.72,70305.33,25.213,95.99
PLT-02,2025-10-08,108733.35,98711.11,31.134,90.78
PLT-03,2025-10-08,51505.58,49149.34,38.495,95.43
PLT-04,2025-10-08,82407.45,72710.66,30.825,88.23
PLT-05,2025-10-08,58015.72,53212.23,42.831,91.72
PLT-01,2025-10-09,101568.26,91591.8,47.458,90.18
PLT-02,2025-10-09,112256.84,104127.27,31.085,92.76
PLT-03,2025-10-09,112101.28,105067.26,31.321,93.73
PLT-04,2025-10-09,99931.88,90054.49,43.622,90.12
PLT-05,2025-10-09,82513.22,77093.33,15.238,93.43
PLT-01,2025-10-10,64760.72,59476.65,26.901,91.84
PLT-02,2025-10-10,102262.75,92589.62,18.556,90.54
PLT-03,2025-10-10,86609.38,81010.2,16.377,93.54
PLT-04,2025-10-10,40197.48,38693.63,14.867,96.26
PLT-05,2025-10-10,111829.35,102427.78,35.51,91.59
PLT-01,2025-10-11,54849.18,52334.48,18.487,95.42
PLT-02,2025-10-11,70920.73,63929.53,42.15,90.14
PLT-03,2025-10-11,108666.87,99265.29,23.066,91.35
PLT-04,2025-10-11,101885.23,97714.67,34.465,95.91
PLT-05,2025-10-11,114192.29,104425.87,17.468,91.45
PLT-01,2025-10-12,54371.44,51124.64,26.671,94.03
PLT-02,2025-10-12,52505.17,47585.46,31.102,90.63
PLT-03,2025-10-12,49715.62,43765.15,46.523,88.03
PLT-04,2025-10-12,64388.9,57945.81,38.645,89.99
PLT-05,2025-10-12,108272.22,101440.79,21.161,93.69
PLT-01,2025-10-13,108930.93,100863.34,25.723,92.59
PLT-02,2025-10-13,88378.09,83345.41,33.378,94.31
PLT-03,2025-10-13,113619.64,106407.25,43.629,93.65
PLT-04,2025-10-13,86956.67,79101.98,31.163,90.97
PLT-05,2025-10-13,46906.94,42249.82,39.584,90.07
PLT-01,2025-10-14,92918.05,83160.42,29.269,89.5
PLT-02,2025-10-14,51359.38,49152.14,15.93,95.7
PLT-03,2025-10-14,92338.8,86302.61,29.02,93.46
PLT-04,2025-10-14,62258.77,57051.2,41.03,91.64
PLT-05,2025-10-14,100924.07,95523.91,38.994,94.65
PLT-01,2025-10-15,51510.91,45789.01,44.514,88.89
PLT-02,2025-10-15,106973.97,100696.59,33.813,94.13
PLT-03,2025-10-15,69349.74,62426.38,36.036,90.02
PLT-04,2025-10-15,113042.77,103923.57,22.916,91.93
PLT-05,2025-10-15,61659.35,54391.78,32.231,88.21
PLT-01,2025-10-16,119058.88,113507.33,44.309,95.34
PLT-02,2025-10-16,89693.13,82816.37,47.656,92.33
PLT-03,2025-10-16,75772.97,72932.6,39.426,96.25
PLT-04,2025-10-16,66478.27,61510.72,25.836,92.53
PLT-05,2025-10-16,50897.86,46424.4,44.003,91.21
PLT-01,2025-10-17,100210.85,90689.05,25.245,90.5
PLT-02,2025-10-17,89314.71,81942.01,30.11,91.75
PLT-03,2025-10-17,95853.47,88381.94,18.875,92.21
PLT-04,2025-10-17,81645.91,74465.2,22.466,91.21
PLT-05,2025-10-17,66248.68,60916.34,43.918,91.95
PLT-01,2025-10-18,98724.57,92811.89,28.965,94.01
PLT-02,2025-10-18,40146.4,36559.3,41.275,91.06
PLT-03,2025-10-18,71053.67,66132.76,19.371,93.07
PLT-04,2025-10-18,113268.62,109087.35,17.259,96.31
PLT-05,2025-10-18,97932.72,86843.94,35.048,88.68
PLT-01,2025-10-19,54292.29,48489.18,13.648,89.31
PLT-02,2025-10-19,115268.57,110039.15,14.789,95.46
PLT-03,2025-10-19,87950.05,79239.55,21.505,90.1
PLT-04,2025-10-19,109933.63,97872.74,35.154,89.03
PLT-05,2025-10-19,72100.44,64686.5,29.769,89.72
PLT-01,2025-10-20,115239.14,109516.93,16.756,95.03
PLT-02,2025-10-20,107954.38,104107.93,21.971,96.44
PLT-03,2025-10-20,66673.58,59430.69,25.918,89.14
PLT-04,2025-10-20,93851.26,84887.9,12.246,90.45
PLT-05,2025-10-20,67083.57,61769.59,32.389,92.08
PLT-01,2025-10-21,94706.01,83867.91,30.411,88.56
PLT-02,2025-10-21,61309.0,59182.64,24.956,96.53
PLT-03,2025-10-21,48009.9,42427.99,23.055,88.37
PLT-04,2025-10-21,54310.3,50969.24,42.491,93.85
PLT-05,2025-10-21,65004.7,60584.46,38.291,93.2
PLT-01,2025-10-22,71879.02,63682.61,21.751,88.6
PLT-02,2025-10-22,110645.26,105578.06,15.115,95.42
PLT-03,2025-10-22,57915.9,54975.21,29.492,94.92
PLT-04,2025-10-22,100797.36,90616.66,47.797,89.9
PLT-05,2025-10-22,102688.6,92190.82,33.604,89.78
PLT-01,2025-10-23,49047.77,44757.52,35.746,91.25
PLT-02,2025-10-23,66410.22,62366.39,20.812,93.91
PLT-03,2025-10-23,97696.54,89134.71,40.457,91.24
PLT-04,2025-10-23,50935.19,46482.33,28.702,91.26
PLT-05,2025-10-23,73907.64,67919.53,28.013,91.9
PLT-01,2025-10-24,119104.28,106882.29,41.172,89.74
PLT-02,2025-10-24,84143.1,77178.29,34.807,91.72
PLT-03,2025-10-24,108282.52,99836.21,43.133,92.2
PLT-04,2025-10-24,47503.87,44595.57,23.994,93.88
PLT-05,2025-10-24,70937.23,66070.35,29.277,93.14
PLT-01,2025-10-25,70542.36,64034.76,34.259,90.77
PLT-02,2025-10-25,80446.37,73133.62,19.379,90.91
PLT-03,2025-10-25,101957.46,97060.89,19.696,95.2
PLT-04,2025-10-25,60931.92,54931.52,43.845,90.15
PLT-05,2025-10-25,101930.43,90382.9,43.476,88.67
PLT-01,2025-10-26,42948.15,38773.07,45.084,90.28
PLT-02,2025-10-26,109146.5,103725.1,28.472,95.03
PLT-03,2025-10-26,65713.13,63041.18,35.655,95.93
PLT-04,2025-10-26,63640.71,58656.86,43.734,92.17
PLT-05,2025-10-26,112276.43,105465.43,38.372,93.93
PLT-01,2025-10-27,43143.83,40314.2,36.804,93.44
PLT-02,2025-10-27,41630.17,39796.25,45.418,95.59
PLT-03,2025-10-27,59034.92,56444.56,35.958,95.61
PLT-04,2025-10-27,86455.67,82641.36,22.282,95.59
PLT-05,2025-10-27,103268.49,93799.48,40.348,90.83
PLT-01,2025-10-28,76084.32,67755.0,27.235,89.05
PLT-02,2025-10-28,58679.46,52168.85,17.47,88.9
PLT-03,2025-10-28,102405.71,98240.44,45.377,95.93
PLT-04,2025-10-28,108315.69,103411.17,14.478,95.47
PLT-05,2025-10-28,103209.89,98100.53,16.726,95.05
PLT-01,2025-10-29,92960.74,85591.34,44.4,92.07
PLT-02,2025-10-29,95632.67,92341.84,15.777,96.56
PLT-03,2025-10-29,43248.59,41848.29,14.887,96.76
PLT-04,2025-10-29,70895.67,66535.4,43.682,93.85
PLT-05,2025-10-29,60366.19,53280.12,32.266,88.26
PLT-01,2025-10-30,77688.96,70512.08,43.46,90.76
PLT-02,2025-10-30,99945.77,95671.14,17.825,95.72
PLT-03,2025-10-30,95392.96,92317.41,34.029,96.78
PLT-04,2025-10-30,53709.15,52077.48,31.02,96.96
PLT-05,2025-10-30,107204.72,95781.26,37.479,89.34
PLT-01,2025-10-31,113009.42,104859.36,22.392,92.79
PLT-02,2025-10-31,50193.75,45507.41,24.776,90.66
PLT-03,2025-10-31,96796.41,86736.93,17.32,89.61
PLT-04,2025-10-31,70955.16,65369.49,34.622,92.13
PLT-05,2025-10-31,96602.5,92741.78,22.402,96.0
PLT-01,2025-11-01,82288.63,75124.88,12.051,91.29
PLT-02,2025-11-01,86354.55,82332.3,13.312,95.34
PLT-03,2025-11-01,40279.34,38084.26,36.619,94.55
PLT-04,2025-11-01,72468.17,68087.07,46.322,93.95
PLT-05,2025-11-01,59829.02,53973.76,18.704,90.21
PLT-01,2025-11-02,97918.94,89281.22,47.593,91.18
PLT-02,2025-11-02,97171.91,88724.17,17.371,91.31
PLT-03,2025-11-02,87361.99,79197.25,44.598,90.65
PLT-04,2025-11-02,75312.35,68258.48,33.188,90.63
PLT-05,2025-11-02,50957.96,47418.39,14.02,93.05
PLT-01,2025-11-03,88551.09,82150.15,30.748,92.77
PLT-02,2025-11-03,94733.15,83744.21,30.05,88.4
PLT-03,2025-11-03,75523.09,69585.5,47.276,92.14
PLT-04,2025-11-03,51142.28,48183.12,26.472,94.21
PLT-05,2025-11-03,80938.12,76779.15,17.666,94.86
PLT-01,2025-11-04,101086.82,89596.26,30.899,88.63
PLT-02,2025-11-04,99365.67,89163.76,41.253,89.73
PLT-03,2025-11-04,53345.0,50780.79,28.882,95.19
PLT-04,2025-11-04,94771.07,91223.46,26.703,96.26
PLT-05,2025-11-04,58636.6,56176.49,17.818,95.8
PLT-01,2025-11-05,90518.08,87177.31,36.278,96.31
PLT-02,2025-11-05,55654.49,49738.73,22.583,89.37
PLT-03,2025-11-05,71312.55,63776.55,42.221,89.43
PLT-04,2025-11-05,68562.83,66111.56,42.33,96.42
PLT-05,2025-11-05,112705.46,102167.99,32.654,90.65
PLT-01,2025-11-06,65715.96,59349.75,33.855,90.31
PLT-02,2025-11-06,105439.63,93675.08,23.428,88.84
PLT-03,2025-11-06,56410.73,53694.64,45.601,95.19
PLT-04,2025-11-06,46395.42,42411.41,44.922,91.41
PLT-05,2025-11-06,67571.06,63796.51,15.624,94.41
PLT-01,2025-11-07,75551.0,69907.12,39.276,92.53
PLT-02,2025-11-07,63105.97,57033.72,22.907,90.38
PLT-03,2025-11-07,84455.72,80979.56,41.914,95.88
PLT-04,2025-11-07,44635.65,42810.32,15.424,95.91
PLT-05,2025-11-07,73227.85,69484.91,14.934,94.89
PLT-01,2025-11-08,43231.97,39328.11,38.277,90.97
PLT-02,2025-11-08,81740.52,74999.39,41.271,91.75
PLT-03,2025-11-08,101336.74,96345.29,28.55,95.07
PLT-04,2025-11-08,41555.94,37213.03,40.187,89.55
PLT-05,2025-11-08,100253.88,96996.32,18.847,96.75
PLT-01,2025-11-09,49834.14,44476.52,20.152,89.25
PLT-02,2025-11-09,82277.47,79625.59,33.22,96.78
PLT-03,2025-11-09,81815.05,76955.4,14.661,94.06
PLT-04,2025-11-09,105228.33,98727.24,18.163,93.82
PLT-05,2025-11-09,90457.23,84456.18,14.335,93.37
PLT-01,2025-11-10,61354.58,56150.78,20.816,91.52
PLT-02,2025-11-10,59452.94,55384.3,28.951,93.16
PLT-03,2025-11-10,93383.37,90215.49,35.78,96.61
PLT-04,2025-11-10,86567.67,82782.96,34.755,95.63
PLT-05,2025-11-10,53244.9,48363.8,38.401,90.83
PLT-01,2025-11-11,99070.59,95982.64,34.571,96.88
PLT-02,2025-11-11,111963.62,99077.98,33.884,88.49
PLT-03,2025-11-11,113587.84,102893.77,17.576,90.59
PLT-04,2025-11-11,68040.81,64727.31,15.049,95.13
PLT-05,2025-11-11,88027.09,78538.37,29.179,89.22
PLT-01,2025-11-12,117278.16,105264.54,14.725,89.76
PLT-02,2025-11-12,74176.27,69131.73,22.711,93.2
PLT-03,2025-11-12,83341.44,80491.68,23.224,96.58
PLT-04,2025-11-12,64754.16,59797.17,30.551,92.34
PLT-05,2025-11-12,40109.27,37519.36,47.905,93.54
PLT-01,2025-11-13,63360.64,59354.53,12.166,93.68
PLT-02,2025-11-13,88346.13,81299.3,31.091,92.02
PLT-03,2025-11-13,83512.4,74820.91,41.219,89.59
PLT-04,2025-11-13,84437.57,76358.37,45.746,90.43
PLT-05,2025-11-13,41021.9,38779.41,25.724,94.53
PLT-01,2025-11-14,81803.59,74133.35,23.565,90.62
PLT-02,2025-11-14,41213.3,38974.84,37.589,94.57
PLT-03,2025-11-14,92348.66,88563.8,44.446,95.9
PLT-04,2025-11-14,84515.55,79582.73,12.396,94.16
PLT-05,2025-11-14,107707.44,102696.59,12.729,95.35
PLT-01,2025-11-15,83426.02,80222.38,18.53,96.16
PLT-02,2025-11-15,68211.59,62058.55,24.814,90.98
PLT-03,2025-11-15,43350.88,39237.38,22.615,90.51
PLT-04,2025-11-15,109269.76,99620.2,28.1,91.17
PLT-05,2025-11-15,70459.04,62769.18,49.153,89.09
PLT-01,2025-11-16,106066.02,98501.69,29.149,92.87
PLT-02,2025-11-16,91940.38,83608.63,13.81,90.94
PLT-03,2025-11-16,72345.35,70070.67,18.564,96.86
PLT-04,2025-11-16,82216.42,72413.5,17.893,88.08
PLT-05,2025-11-16,86975.34,78866.39,44.605,90.68
PLT-01,2025-11-17,72493.58,65151.65,33.141,89.87
PLT-02,2025-11-17,103597.89,91347.21,31.699,88.17
PLT-03,2025-11-17,101874.12,90599.0,46.001,88.93
PLT-04,2025-11-17,61161.39,54761.12,34.713,89.54
PLT-05,2025-11-17,54002.49,50825.69,29.644,94.12
PLT-01,2025-11-18,48796.48,46948.27,36.235,96.21
PLT-02,2025-11-18,83679.44,76457.12,16.855,91.37
PLT-03,2025-11-18,96601.47,92083.32,16.529,95.32
PLT-04,2025-11-18,79565.41,73489.49,24.597,92.36
PLT-05,2025-11-18,103147.35,91693.63,20.881,88.9
PLT-01,2025-11-19,40128.22,36659.89,22.482,91.36
PLT-02,2025-11-19,109359.52,103576.91,15.041,94.71
PLT-03,2025-11-19,99276.47,93397.92,22.142,94.08
PLT-04,2025-11-19,41236.86,36715.84,22.498,89.04
PLT-05,2025-11-19,105329.79,97101.23,45.062,92.19
PLT-01,2025-11-20,103131.88,93420.95,42.433,90.58
PLT-02,2025-11-20,49337.99,43577.81,35.407,88.33
PLT-03,2025-11-20,67339.44,61255.21,36.739,90.96
PLT-04,2025-11-20,108008.31,98179.1,23.7,90.9
PLT-05,2025-11-20,82708.08,77645.23,19.305,93.88
PLT-01,2025-11-21,113014.33,106108.87,34.506,93.89
PLT-02,2025-11-21,112335.65,108028.01,16.88,96.17
PLT-03,2025-11-21,51606.04,48952.22,46.448,94.86
PLT-04,2025-11-21,93321.09,85577.17,36.605,91.7
PLT-05,2025-11-21,58304.93,56545.11,27.519,96.98
PLT-01,2025-11-22,114534.88,105231.42,45.413,91.88
PLT-02,2025-11-22,66854.84,63408.4,46.236,94.84
PLT-03,2025-11-22,91678.45,86267.67,15.704,94.1
PLT-04,2025-11-22,77937.6,74805.13,20.673,95.98
PLT-05,2025-11-22,103069.04,96968.78,20.027,94.08
PLT-01,2025-11-23,62623.3,57518.28,16.505,91.85
PLT-02,2025-11-23,113069.7,107025.24,25.139,94.65
PLT-03,2025-11-23,63973.24,60266.76,27.272,94.21
PLT-04,2025-11-23,58346.93,53604.12,43.367,91.87
PLT-05,2025-11-23,45488.53,41537.95,46.644,91.32
PLT-01,2025-11-24,41186.55,39545.58,25.494,96.02
PLT-02,2025-11-24,55161.46,48616.45,16.039,88.13
PLT-03,2025-11-24,53747.47,47420.69,25.591,88.23
PLT-04,2025-11-24,43591.45,41076.2,41.481,94.23
PLT-05,2025-11-24,110997.11,103163.1,46.074,92.94
PLT-01,2025-11-25,40451.64,36085.36,24.054,89.21
PLT-02,2025-11-25,103121.96,98964.6,34.253,95.97
PLT-03,2025-11-25,70658.91,66414.15,18.512,93.99
PLT-04,2025-11-25,76629.92,70934.71,15.775,92.57
PLT-05,2025-11-25,42709.81,40467.95,31.249,94.75
PLT-01,2025-11-26,66579.1,61209.53,46.477,91.94
PLT-02,2025-11-26,70793.1,62957.23,30.19,88.93
PLT-03,2025-11-26,91843.87,80922.73,25.464,88.11
PLT-04,2025-11-26,71481.15,65886.63,22.861,92.17
PLT-05,2025-11-26,93353.78,90088.62,44.904,96.5
PLT-01,2025-11-27,93151.47,86222.82,41.729,92.56
PLT-02,2025-11-27,106874.98,102029.44,17.682,95.47
PLT-03,2025-11-27,42034.59,40709.97,46.548,96.85
PLT-04,2025-11-27,85150.28,82542.62,39.74,96.94
PLT-05,2025-11-27,81390.41,74475.46,33.343,91.5
PLT-01,2025-11-28,81264.17,78780.92,29.657,96.94
PLT-02,2025-11-28,106873.69,101874.8,14.571,95.32
PLT-03,2025-11-28,46960.54,44113.93,21.328,93.94
PLT-04,2025-11-28,92602.16,82695.24,27.794,89.3
PLT-05,2025-11-28,48197.62,43637.56,15.179,90.54
PLT-01,2025-11-29,117646.29,107711.68,44.443,91.56
PLT-02,2025-11-29,117693.74,113204.98,28.379,96.19
PLT-03,2025-11-29,102311.78,91449.64,16.914,89.38
PLT-04,2025-11-29,110152.12,97242.38,48.504,88.28
PLT-05,2025-11-29,93770.71,86059.49,17.09,91.78
PLT-01,2025-11-30,97858.49,91074.95,37.601,93.07
PLT-02,2025-11-30,73433.78,65059.64,24.839,88.6
PLT-03,2025-11-30,65201.66,57428.39,13.845,88.08
PLT-04,2025-11-30,66460.66,62837.63,34.466,94.55
PLT-05,2025-11-30,59121.41,55234.1,35.306,93.42
PLT-01,2025-12-01,81805.59,75827.39,25.311,92.69
PLT-02,2025-12-01,49871.55,45617.18,24.432,91.47
PLT-03,2025-12-01,87357.81,83606.96,25.514,95.71
PLT-04,2025-12-01,96778.82,92236.48,19.623,95.31
PLT-05,2025-12-01,112132.01,99387.09,45.962,88.63
PLT-01,2025-12-02,53090.63,48330.8,33.788,91.03
PLT-02,2025-12-02,112454.67,101548.04,39.489,90.3
PLT-03,2025-12-02,96834.86,86606.56,30.761,89.44
PLT-04,2025-12-02,78520.41,71250.6,40.077,90.74
PLT-05,2025-12-02,114074.71,107742.6,47.026,94.45
PLT-01,2025-12-03,44037.48,38900.51,45.679,88.34
PLT-02,2025-12-03,111824.03,99483.23,26.368,88.96
PLT-03,2025-12-03,106831.57,95247.68,23.127,89.16
PLT-04,2025-12-03,94479.68,91491.37,40.697,96.84
PLT-05,2025-12-03,102185.41,93074.52,35.808,91.08
PLT-01,2025-12-04,49047.06,47541.51,29.301,96.93
PLT-02,2025-12-04,91104.63,87356.17,12.035,95.89
PLT-03,2025-12-04,118078.59,107725.97,24.225,91.23
PLT-04,2025-12-04,51605.07,49398.26,43.35,95.72
PLT-05,2025-12-04,41599.12,36815.86,46.56,88.5
PLT-01,2025-12-05,49829.45,46634.56,34.307,93.59
PLT-02,2025-12-05,109578.43,102076.57,27.624,93.15
PLT-03,2025-12-05,117950.46,106225.4,21.458,90.06
PLT-04,2025-12-05,46781.57,45274.2,37.429,96.78
PLT-05,2025-12-05,40967.77,38648.51,26.549,94.34
PLT-01,2025-12-06,117403.98,106246.48,37.57,90.5
PLT-02,2025-12-06,90194.73,79469.18,45.368,88.11
PLT-03,2025-12-06,51169.01,48084.7,39.92,93.97
PLT-04,2025-12-06,90474.21,80408.07,48.606,88.87
PLT-05,2025-12-06,58945.43,55202.86,40.698,93.65
PLT-01,2025-12-07,115138.88,107581.27,21.326,93.44
PLT-02,2025-12-07,106931.12,95670.18,14.302,89.47
PLT-03,2025-12-07,112651.91,104967.36,14.507,93.18
PLT-04,2025-12-07,86378.35,77140.3,14.63,89.31
PLT-05,2025-12-07,49321.92,46843.97,39.204,94.98
PLT-01,2025-12-08,88345.45,79408.38,40.103,89.88
PLT-02,2025-12-08,72643.62,67265.65,44.315,92.6
PLT-03,2025-12-08,76628.6,71752.95,46.623,93.64
PLT-04,2025-12-08,76111.19,70818.84,33.039,93.05
PLT-05,2025-12-08,59256.92,56076.19,38.159,94.63
PLT-01,2025-12-09,57084.54,50302.92,49.462,88.12
PLT-02,2025-12-09,86527.02,77553.55,23.708,89.63
PLT-03,2025-12-09,89423.36,79800.1,14.842,89.24
PLT-04,2025-12-09,103878.39,98105.47,23.146,94.44
PLT-05,2025-12-09,44679.31,41273.16,21.943,92.38
PLT-01,2025-12-10,71822.34,64974.6,18.31,90.47
PLT-02,2025-12-10,70959.18,68606.21,21.584,96.68
PLT-03,2025-12-10,66877.33,60833.74,29.29,90.96
PLT-04,2025-12-10,107480.44,98472.62,41.021,91.62
PLT-05,2025-12-10,49200.97,47259.58,18.671,96.05
PLT-01,2025-12-11,43136.12,38574.56,20.367,89.43
PLT-02,2025-12-11,80680.33,74265.8,37.771,92.05
PLT-03,2025-12-11,44076.09,40761.28,23.969,92.48
PLT-04,2025-12-11,90456.51,79957.49,14.758,88.39
PLT-05,2025-12-11,74180.13,70695.19,36.159,95.3
PLT-01,2025-12-12,41336.49,37040.08,21.662,89.61
PLT-02,2025-12-12,73844.71,68882.67,19.793,93.28
PLT-03,2025-12-12,70601.14,65839.44,25.804,93.26
PLT-04,2025-12-12,51453.55,47555.92,23.664,92.42
PLT-05,2025-12-12,109135.07,103657.17,18.85,94.98
PLT-01,2025-12-13,52210.86,47579.28,26.838,91.13
PLT-02,2025-12-13,114561.45,103923.95,43.233,90.71
PLT-03,2025-12-13,80424.74,77184.12,37.27,95.97
PLT-04,2025-12-13,96671.12,89584.33,42.251,92.67
PLT-05,2025-12-13,60353.98,58040.11,34.924,96.17
PLT-01,2025-12-14,75096.71,72723.44,43.033,96.84
PLT-02,2025-12-14,101761.68,92058.83,47.055,90.47
PLT-03,2025-12-14,99439.0,92922.72,45.185,93.45
PLT-04,2025-12-14,52974.53,47280.37,33.794,89.25
PLT-05,2025-12-14,44537.09,41854.12,20.667,93.98
PLT-01,2025-12-15,49522.13,45404.59,28.774,91.69
PLT-02,2025-12-15,53638.79,47402.65,28.406,88.37
PLT-03,2025-12-15,100762.11,96598.42,15.512,95.87
PLT-04,2025-12-15,81974.04,74080.45,25.487,90.37
PLT-05,2025-12-15,114675.35,104547.99,25.152,91.17
PLT-01,2025-12-16,56751.67,54844.91,28.434,96.64
PLT-02,2025-12-16,85631.37,78848.09,21.105,92.08
PLT-03,2025-12-16,104833.01,92521.67,38.349,88.26
PLT-04,2025-12-16,87541.82,78173.55,19.473,89.3
PLT-05,2025-12-16,92738.05,84214.73,21.567,90.81
PLT-01,2025-12-17,44732.49,42450.39,43.776,94.9
PLT-02,2025-12-17,105587.55,97345.71,31.222,92.19
PLT-03,2025-12-17,59382.1,53180.05,43.128,89.56
PLT-04,2025-12-17,103867.53,98670.25,28.681,95.0
PLT-05,2025-12-17,109160.62,105161.07,23.82,96.34
PLT-01,2025-12-18,57975.56,53440.92,18.456,92.18
PLT-02,2025-12-18,110720.23,100801.82,32.742,91.04
PLT-03,2025-12-18,87577.56,81127.38,17.635,92.63
PLT-04,2025-12-18,119280.05,106819.37,40.554,89.55
PLT-05,2025-12-18,103309.03,92261.65,47.094,89.31
PLT-01,2025-12-19,79020.7,74010.75,35.119,93.66
PLT-02,2025-12-19,80396.41,71776.47,40.563,89.28
PLT-03,2025-12-19,86542.87,77082.11,38.712,89.07
PLT-04,2025-12-19,96221.06,89424.37,15.26,92.94
PLT-05,2025-12-19,68211.52,60338.76,30.693,88.46
PLT-01,2025-12-20,112515.77,99036.69,23.099,88.02
PLT-02,2025-12-20,103988.73,91602.37,13.866,88.09
PLT-03,2025-12-20,88865.49,84513.57,39.954,95.1
